layer,k,format,category,position,n,explained_fraction_mean,explained_fraction_median,explained_fraction_std,explained_fraction_q1,explained_fraction_q3,relative_residual_mean,relative_residual_median,relative_residual_std,relative_residual_q1,relative_residual_q3,target_norm_mean,target_norm_median,target_norm_std,target_norm_q1,target_norm_q3,residual_norm_mean,residual_norm_median,residual_norm_std,residual_norm_q1,residual_norm_q3,coefficient_sum_mean,coefficient_sum_median,coefficient_sum_std,coefficient_sum_q1,coefficient_sum_q3,largest_coefficient_mean,largest_coefficient_median,largest_coefficient_std,largest_coefficient_q1,largest_coefficient_q3,largest_coefficient_share_mean,largest_coefficient_share_median,largest_coefficient_share_std,largest_coefficient_share_q1,largest_coefficient_share_q3,herfindahl_mean,herfindahl_median,herfindahl_std,herfindahl_q1,herfindahl_q3,output_token_inclusion_rate,output_token_share_when_present,output_token_top_rate,active_set_size_mean,n_iterations_mean,residual_decrease_relative_mean,stop_reasons
14,10,all,all,all,76,0.0016971081,0.0012325048,0.0011265919,0.00089779496,0.0023037046,0.99915093,0.99938357,0.00056393293,0.99884751,0.99955098,136.95799,139.0692,10.932632,132.59529,143.86948,136.84201,138.88596,10.927949,132.30621,143.75962,97.314971,93.609219,32.997088,70.288412,121.6167,20.656386,18.470301,9.4471962,13.324972,27.345928,0.20952379,0.20437749,0.04916988,0.17261533,0.23760471,0.12855054,0.12500576,0.018105775,0.11695532,0.13614667,0.039473684,0.17564724,0.013157895,9.9473684,10,0.00084907351,max_atoms=76
14,10,chat,all,all,16,0.00081414357,0.00087788701,0.00039412964,0.00040961802,0.0011903644,0.99959283,0.99956095,0.00019713327,0.99940468,0.99979518,129.29727,128.89156,13.23048,116.5961,142.22108,129.24699,128.84002,13.249727,116.52503,142.19296,55.663047,54.811135,7.8458483,50.108753,61.587633,10.670097,10.432582,1.8804181,9.4071789,11.949383,0.19380238,0.18669171,0.035092777,0.1664678,0.22619504,0.12436504,0.12191394,0.012221537,0.1156452,0.13439764,0,,0,10,10,0.00040717232,max_atoms=16
14,10,plain,all,all,60,0.0019325654,0.0015725195,0.0011428495,0.0010427684,0.0027628839,0.99903309,0.99921343,0.00057210526,0.99861759,0.99947847,139.00085,139.0692,9.3420092,134.44989,144.89727,138.86735,138.88596,9.3465356,134.38628,144.70778,108.42215,102.44533,27.793712,88.545843,136.49926,23.319397,20.232959,8.8485956,16.469917,29.075621,0.21371617,0.20961409,0.051723528,0.1747866,0.23891011,0.12966668,0.12548968,0.019306143,0.11773336,0.13993437,0.05,0.17564724,0.016666667,9.9333333,10,0.00096691382,max_atoms=60
14,10,all,all,-2,38,0.0018351298,0.0013046265,0.0010268936,0.0011014342,0.0026117563,0.99908188,0.99934748,0.00051402144,0.99869327,0.99944913,135.02462,137.78489,12.546619,122.71525,144.52185,134.89848,137.65939,12.51269,122.64513,144.36049,101.27576,97.101277,33.151992,70.998406,135.35816,21.576834,18.886276,10.009138,15.01554,27.996822,0.20983189,0.19924753,0.055697353,0.17317214,0.22844338,0.12829368,0.12350822,0.02194313,0.11675089,0.13279927,0,,0,9.9473684,10,0.00091811614,max_atoms=38
14,10,all,all,-1,38,0.0015590865,0.0011805296,0.001216175,0.00067952275,0.0019191206,0.99921997,0.99940956,0.00060879111,0.99903996,0.99966016,138.89137,139.98256,8.785194,134.59265,143.76604,138.78554,139.95328,8.8171157,134.45152,143.69891,93.354179,92.217902,32.798849,69.933298,109.6569,19.735938,18.470301,8.8875248,12.627431,26.686026,0.20921569,0.20662395,0.042406447,0.17175605,0.23805784,0.1288074,0.13096017,0.013522635,0.11829884,0.13619913,0.078947368,0.17564724,0.026315789,9.9473684,10,0.00078003087,max_atoms=38
14,10,all,antonym,all,14,0.0012904448,0.0010581613,0.00093733524,0.00088049471,0.001187101,0.99935447,0.9994708,0.00046917629,0.99940631,0.99955961,142.43877,144.34586,11.766077,140.58543,150.41405,142.34715,144.29851,11.763538,140.51427,150.33743,92.340971,94.037702,29.854544,67.490373,105.64815,20.243479,18.947576,8.4882463,15.19023,28.143953,0.21541511,0.21166472,0.044626013,0.18947166,0.24648659,0.12933006,0.13332446,0.014028153,0.12414533,0.13606324,0,,0,10,10,0.00064553018,max_atoms=14
14,10,all,association,all,12,0.0020156652,0.0018996596,0.0013694936,0.0010771155,0.0023160875,0.99899144,0.99904969,0.00068564295,0.99884133,0.99946129,132.01745,133.66202,9.3730037,127.19213,135.3692,131.88475,133.52119,9.3743736,126.95128,135.21047,104.09279,109.48997,35.664613,72.758604,126.28525,21.405141,19.913552,9.7561786,15.535979,27.617693,0.20324115,0.19617538,0.040453452,0.1747866,0.22366799,0.12451701,0.12351802,0.011599078,0.11898346,0.12899598,0.083333333,0.13139401,0,10,10,0.0010085582,max_atoms=12
14,10,all,counting,all,10,0.0016593754,0.0014160872,0.00077853429,0.001237914,0.0020661503,0.9991699,0.99929172,0.00038960733,0.99896638,0.99938084,142.79155,142.95644,11.328951,137.99163,151.36376,142.67087,142.89651,11.289779,137.89482,151.2196,108.43521,105.32526,35.485568,92.841709,137.71693,22.304765,22.081082,8.5949927,16.055258,27.944582,0.20697203,0.1971573,0.046718675,0.17249882,0.233901,0.12970025,0.1281891,0.016038706,0.11735517,0.14397795,0,,0,10,10,0.00083010538,max_atoms=10
14,10,all,factual,all,16,0.0022084489,0.0019542575,0.0012726204,0.0012660921,0.0032940656,0.99889497,0.99902236,0.00063705798,0.99835156,0.99936676,133.62353,137.81873,8.8649629,128.32344,139.6842,133.47488,137.73042,8.8413181,128.21908,139.51332,105.95766,102.43828,38.701115,82.693021,138.57145,23.152295,21.580084,11.024876,13.711119,31.763319,0.21286031,0.21722926,0.04279189,0.17869631,0.23670172,0.12788273,0.1259649,0.013775455,0.11729366,0.13993437,0.125,0.19777385,0.0625,9.9375,10,0.0011050325,max_atoms=16
14,10,all,multihop,all,12,0.0015610158,0.0012204945,0.0010053717,0.00094474852,0.0018839836,0.99921907,0.99938959,0.00050321259,0.99905752,0.99952753,139.50028,141.55908,9.3915406,135.98692,145.31657,139.38998,141.48759,9.363304,135.90896,145.11792,90.234863,84.456066,29.255899,69.805097,106.33375,20.701735,15.863432,12.100212,13.188363,23.06614,0.22303137,0.22534858,0.077911627,0.16919317,0.24024919,0.13880334,0.13278133,0.032926936,0.12223682,0.14548034,0,,0,9.9166667,10,0.00078093468,max_atoms=12
14,10,all,syntactic,all,12,0.0013387402,0.00083321333,0.0010777583,0.0006980598,0.0014023185,0.99933027,0.99958327,0.00053941768,0.99929856,0.99965091,132.54666,135.9122,11.083196,125.43877,141.3568,132.46078,135.863,11.112015,125.39104,141.3,82.629802,79.635247,24.024118,69.121039,93.369193,15.642481,15.657761,3.9742538,13.018646,18.466362,0.19310342,0.19273794,0.039224406,0.16760319,0.20555573,0.12135417,0.11759052,0.011093168,0.11523386,0.12238269,0,,0,9.8333333,10,0.00066972298,max_atoms=12
14,10,chat,all,-2,8,0.0011887997,0.0011916161,5.8842139e-05,0.0011439472,0.0012253076,0.99940544,0.99940404,2.9434927e-05,0.99938719,0.99942787,116.54566,116.4475,0.78916245,116.06808,117.0459,116.47635,116.37804,0.78650344,116.00012,116.97367,62.613733,61.621386,3.113696,60.683811,65.55814,11.151899,10.681693,1.9771132,10.159568,11.569298,0.17845865,0.17548997,0.032310254,0.16162525,0.18725442,0.11489298,0.1155518,0.0055827733,0.11007031,0.11691042,0,,0,10,10,0.00059457598,max_atoms=8
14,10,chat,all,-1,8,0.0004394874,0.00040820241,9.2551013e-05,0.00039416552,0.00043280423,0.99978022,0.99979588,4.6288126e-05,0.99978356,0.9998029,142.04888,142.30609,1.6761924,140.64309,142.95242,142.01762,142.27771,1.6721244,140.61584,142.92287,48.712361,49.89509,3.4330688,48.485086,50.567121,10.188295,9.8924131,1.7713034,8.8386247,11.949383,0.20914611,0.2125368,0.032509329,0.18387726,0.23647516,0.1338371,0.13489563,0.0091557913,0.12965459,0.1375772,0,,0,10,10,0.00021976866,max_atoms=8
14,10,plain,all,-2,30,0.0020074844,0.0019976795,0.0010948079,0.0010074824,0.002815038,0.9989956,0.99900064,0.00054801169,0.99859148,0.99949612,139.95234,139.69849,9.0207504,135.05793,146.39498,139.81105,139.6369,9.0012712,134.92328,146.16494,111.58564,109.98009,29.624273,90.594247,140.25133,24.356817,21.363889,9.4287143,16.740534,31.283083,0.21819809,0.21338801,0.057983206,0.17668094,0.23617611,0.1318672,0.12461077,0.023325015,0.11885007,0.14136906,0,,0,9.9333333,10,0.0010043935,max_atoms=30
14,10,plain,all,-1,30,0.0018576463,0.0012629926,0.001202926,0.0010477751,0.0021819025,0.99907057,0.99936834,0.0006022224,0.99890846,0.99947597,138.04936,137.67396,9.7112643,134.40162,144.05486,137.92365,137.55718,9.7397303,134.29401,143.86692,105.25866,98.829721,25.948322,88.094627,121.1521,22.281976,19.799786,8.2563824,15.393042,27.944582,0.20923424,0.20662395,0.045158459,0.17175605,0.23960743,0.12746615,0.12699108,0.014290979,0.11625658,0.13580342,0.1,0.17564724,0.033333333,9.9333333,10,0.00092943412,max_atoms=30
14,16,all,all,all,76,0.0017657068,0.0012823939,0.0011664691,0.00093838573,0.0024251342,0.99911659,0.99935859,0.00058391597,0.99878672,0.9995307,136.95799,139.0692,10.932632,132.59529,143.86948,136.83734,138.88338,10.928025,132.29753,143.75591,105.24495,102.65676,36.308605,74.500008,134.22686,18.880067,16.200196,9.3489679,11.891238,25.247294,0.17673774,0.16884481,0.048448343,0.14114652,0.19565504,0.095568395,0.08931897,0.019380951,0.082991188,0.10837134,0.065789474,0.1150629,0.013157895,15.710526,16,0.00088341132,max_atoms=76
14,16,chat,all,all,16,0.00083939731,0.00090375543,0.00041275176,0.00041684508,0.0012223572,0.99958019,0.99954802,0.00020646124,0.99938865,0.99979156,129.29727,128.89156,13.23048,116.5961,142.22108,129.24547,128.83863,13.250782,116.52352,142.19259,58.50518,57.518166,9.4816455,50.417238,67.32592,9.6780331,9.4717731,1.513337,8.4179525,10.970102,0.16891991,0.16491982,0.035196667,0.14943563,0.18013459,0.095634243,0.089096747,0.015445234,0.083812384,0.10887509,0,,0,15.875,16,0.00041980959,max_atoms=16
14,16,plain,all,all,60,0.0020127227,0.0016440451,0.0011796545,0.0010921061,0.0028326511,0.99899296,0.99917763,0.00059055482,0.99858265,0.99945378,139.00085,139.0692,9.3420092,134.44989,144.89727,138.86184,138.88338,9.347149,134.37926,144.7034,117.70889,110.01896,30.042457,96.573376,144.11823,21.333943,17.768921,9.0242215,14.991163,27.52239,0.1788225,0.16943222,0.051457139,0.14085263,0.19762787,0.095550836,0.08931897,0.020416501,0.082991188,0.10770657,0.083333333,0.1150629,0.016666667,15.666667,16,0.0010070384,max_atoms=60
14,16,all,all,-2,38,0.0019036045,0.0013597608,0.001066425,0.0011357218,0.0026813447,0.99904761,0.99931991,0.00053383979,0.9986584,0.99943197,135.02462,137.78489,12.546619,122.71525,144.52185,134.89379,137.65488,12.511651,122.64191,144.35682,109.14722,106.68925,35.770239,74.322605,143.51549,19.590266,16.583099,9.900617,12.376141,25.88042,0.17526827,0.16567443,0.054980104,0.14235465,0.18771872,0.095026094,0.087819855,0.023023957,0.081588885,0.10324082,0,,0,15.736842,16,0.00095239197,max_atoms=38
14,16,all,all,-1,38,0.0016278091,0.0012066364,0.0012576775,0.00072687864,0.0020354092,0.99918557,0.9993965,0.00062958065,0.99898176,0.99963649,138.89137,139.98256,8.785194,134.59265,143.76604,138.78089,139.95281,8.8187729,134.44399,143.69808,101.34268,97.887423,36.89812,77.212434,119.07896,18.169869,15.591636,8.8380091,11.828121,23.192113,0.17820721,0.1712942,0.041601389,0.14363318,0.20928597,0.096110696,0.092317207,0.01518841,0.083283639,0.10852097,0.13157895,0.1150629,0.026315789,15.684211,16,0.00081443066,max_atoms=38
14,16,all,antonym,all,14,0.0013379753,0.0010962188,0.00096296601,0.00093582273,0.0012199283,0.99933069,0.99945173,0.00048203243,0.99938989,0.99953195,142.43877,144.34586,11.766077,140.58543,150.41405,142.34379,144.29637,11.763736,140.51025,150.33464,100.75951,106.60847,33.706818,72.685567,114.35986,19.083238,16.463115,8.5346416,11.900817,27.400765,0.18565738,0.17589025,0.042095098,0.16142434,0.19492028,0.098865524,0.097317068,0.016396187,0.084845788,0.1091622,0,,0,15.571429,16,0.00066932211,max_atoms=14
14,16,all,association,all,12,0.0021026681,0.0019955039,0.0013951192,0.0011084378,0.0024674833,0.99894788,0.99900174,0.00069848301,0.99876551,0.99944562,132.01745,133.66202,9.3730037,127.19213,135.3692,131.87898,133.51441,9.3737771,126.94678,135.20166,114.06839,121.03772,39.295114,82.123511,142.22352,18.945224,16.920042,8.5707194,14.061764,24.931364,0.1633941,0.16579033,0.029714648,0.14648228,0.17873126,0.089919399,0.088908741,0.0092915684,0.084240149,0.095793982,0.16666667,0.056738521,0,15.75,16,0.0010521088,max_atoms=12
14,16,all,counting,all,10,0.0017264485,0.0014812648,0.00081211792,0.0012762845,0.002157405,0.99913633,0.99925908,0.00040643744,0.99892074,0.99936165,142.79155,142.95644,11.328951,137.99163,151.36376,142.66597,142.8952,11.288079,137.88777,151.21259,116.39038,114.28813,39.140446,99.133775,147.51893,20.219353,21.056719,8.4560864,12.946979,25.163123,0.17358285,0.16387103,0.041965188,0.14231893,0.21238589,0.094703271,0.086656987,0.017131881,0.08289033,0.1054911,0,,0,15.7,16,0.00086367021,max_atoms=10
14,16,all,factual,all,16,0.0022924058,0.0020144582,0.0013268769,0.0013311654,0.003391996,0.99885294,0.99899226,0.00066424858,0.99830253,0.99933422,133.62353,137.81873,8.8649629,128.32344,139.6842,133.46928,137.72628,8.8413456,128.21307,139.50949,112.79586,107.60333,41.414574,89.432302,149.23232,20.836648,17.892841,10.448979,12.04436,29.639547,0.18070897,0.17536816,0.042992222,0.15457537,0.20870975,0.095649939,0.098568969,0.014941739,0.080136707,0.10867905,0.125,0.17833702,0.0625,15.875,16,0.0011470615,max_atoms=16
14,16,all,multihop,all,12,0.0016187976,0.0012550652,0.001040801,0.0010188818,0.0019473284,0.99919015,0.99937227,0.00052096069,0.99902581,0.99949045,139.50028,141.55908,9.3915406,135.98692,145.31657,139.38591,141.48471,9.3625912,135.9051,145.11428,97.29716,91.650882,33.73955,73.958762,110.10808,19.777739,13.714118,13.459011,11.781543,20.103792,0.1947145,0.16977629,0.081654745,0.14759732,0.21206338,0.10488653,0.089176026,0.035827324,0.083703244,0.11459977,0.083333333,0.10516342,0,15.75,16,0.00080985225,max_atoms=12
14,16,all,syntactic,all,12,0.0014051249,0.00088867545,0.0011332173,0.00072677433,0.0014697909,0.99929703,0.99955553,0.00056721287,0.99926478,0.99963656,132.54666,135.9122,11.083196,125.43877,141.3568,132.45648,135.85845,11.113108,125.38979,141.29747,90.246563,91.917179,27.39193,72.263423,104.01981,13.955362,14.912983,3.6420375,10.792032,16.189497,0.15903248,0.15680281,0.037093817,0.13631923,0.17330424,0.088664817,0.087370811,0.011523088,0.082675363,0.091997402,0,,0,15.583333,16,0.00070296096,max_atoms=12
14,16,chat,all,-2,8,0.0012323633,0.0012242496,6.0165482e-05,0.001196444,0.0012670755,0.99938363,0.99938771,3.0096459e-05,0.99936625,0.99940157,116.54566,116.4475,0.78916245,116.06808,117.0459,116.47381,116.37616,0.78650229,115.99831,116.9703,67.110406,67.457346,3.4917806,64.765639,69.206775,9.6405158,9.1714029,1.3572073,8.6300669,10.474102,0.14362322,0.14646204,0.017971022,0.126902,0.15502768,0.08282141,0.082890898,0.0032820076,0.080571274,0.085708465,0,,0,15.75,16,0.00061636773,max_atoms=8
14,16,chat,all,-1,8,0.00044643134,0.00041621923,9.2090713e-05,0.00040429831,0.00043784082,0.99977676,0.99979186,4.6056921e-05,0.99978107,0.99979785,142.04888,142.30609,1.6761924,140.64309,142.95242,142.01713,142.27724,1.6721888,140.61508,142.92245,49.899953,50.135928,3.3461609,48.84531,52.663359,9.7155503,9.5727859,1.7499482,8.180959,11.294784,0.1942166,0.1847503,0.029477873,0.17334305,0.21474117,0.10844708,0.10915438,0.01118819,0.1013989,0.1167553,0,,0,16,16,0.00022325144,max_atoms=8
14,16,plain,all,-2,30,0.0020826022,0.0020768344,0.0011369597,0.0010563433,0.0029060841,0.998958,0.99896106,0.00056914772,0.9985459,0.99947171,139.95234,139.69849,9.0207504,135.05793,146.39498,139.80579,139.63409,9.0009666,134.91538,146.15998,120.35704,116.93038,31.813016,100.72659,151.48019,22.243533,19.023714,9.4882013,15.725533,27.650412,0.18370696,0.17479565,0.058556108,0.15373882,0.19649886,0.098280677,0.091381958,0.024933699,0.084406636,0.10907815,0,,0,15.733333,16,0.0010419984,max_atoms=30
14,16,plain,all,-1,30,0.0019428432,0.0013242662,0.0012362745,0.0010946244,0.0024131685,0.99902792,0.99933764,0.00061893321,0.99879271,0.99945252,138.04936,137.67396,9.7112643,134.40162,144.05486,137.91789,137.54489,9.7411591,134.28726,143.85594,115.06074,105.35472,28.454241,96.215832,133.83091,20.424354,17.198177,8.599045,14.22301,25.99447,0.17393803,0.16788579,0.043689816,0.13815471,0.20308166,0.092820995,0.086167856,0.014523542,0.082159449,0.10241043,0.16666667,0.1150629,0.033333333,15.6,16,0.00097207845,max_atoms=30
14,25,all,all,all,76,0.0017935759,0.0013019741,0.0011862311,0.00096006691,0.0024557561,0.99910264,0.99934882,0.00059381732,0.99877135,0.99951985,136.95799,139.0692,10.932632,132.59529,143.86948,136.83544,138.8825,10.928113,132.29405,143.7541,108.79682,104.81706,38.10399,77.256045,144.12995,17.724674,14.63605,9.1233259,11.17736,22.701421,0.16168021,0.1532673,0.050281242,0.12695538,0.17936352,0.081186569,0.072661665,0.022110417,0.065991401,0.092488241,0.078947368,0.08972789,0.013157895,23.302632,24.026316,0.00089736273,max_atoms=58;no_positive_correlation=18
14,25,chat,all,all,16,0.00084493682,0.00091481209,0.00041777124,0.00041723251,0.0012289733,0.99957742,0.99954247,0.00020897086,0.99938533,0.99979132,129.29727,128.89156,13.23048,116.5961,142.22108,129.24514,128.83837,13.251083,116.52331,142.19257,59.597444,58.15817,10.51223,50.492386,68.987721,9.2202814,8.9135666,1.5449128,8.1558619,10.124047,0.15916437,0.15062456,0.039333397,0.12682495,0.17689393,0.088008672,0.082870315,0.019630413,0.071169943,0.10615927,0,,0,21.125,21.5625,0.00042257586,max_atoms=6;no_positive_correlation=10
14,25,plain,all,all,60,0.0020465463,0.0016613603,0.0011980175,0.0011063218,0.0028553158,0.99897603,0.99916899,0.00059975929,0.99857131,0.9994467,139.00085,139.0692,9.3420092,134.44989,144.89727,138.85952,138.8825,9.3476089,134.37339,144.70184,121.91666,114.17796,31.401956,100.75972,147.58391,19.992512,16.868159,8.9641934,14.129282,25.932152,0.1623511,0.15413856,0.053087748,0.12725412,0.17936352,0.079367341,0.072254384,0.022527482,0.065215027,0.091054238,0.1,0.08972789,0.016666667,23.883333,24.683333,0.0010239726,max_atoms=52;no_positive_correlation=8
14,25,all,all,-2,38,0.0019287938,0.0013722777,0.0010815086,0.0011482388,0.0027158111,0.999035,0.99931362,0.00054139869,0.99864119,0.99942575,135.02462,137.78489,12.546619,122.71525,144.52185,134.89205,137.65211,12.511123,122.64063,144.35537,112.29828,110.93815,36.672109,76.402869,145.99285,18.547866,15.904103,9.706335,11.410778,24.720552,0.16149303,0.15404114,0.056142331,0.12682431,0.17404991,0.081003873,0.072033894,0.024742438,0.067643788,0.091944503,0.026315789,0.0024096937,0,23.921053,24.605263,0.00096500202,max_atoms=31;no_positive_correlation=7
14,25,all,all,-1,38,0.0016583581,0.0012169182,0.0012826154,0.00074836612,0.0021308661,0.99917028,0.99939138,0.00064207354,0.99893397,0.99962576,138.89137,139.98256,8.785194,134.59265,143.76604,138.77884,139.95278,8.8198127,134.4399,143.69781,105.29537,103.62364,39.661599,80.550439,121.60174,16.901481,14.272551,8.5507245,11.151733,18.486871,0.16186739,0.15136994,0.044415124,0.12760346,0.19311968,0.081369265,0.078412571,0.019460138,0.064448928,0.094852556,0.13157895,0.10719153,0.026315789,22.684211,23.447368,0.00082972345,max_atoms=27;no_positive_correlation=11
14,25,all,antonym,all,14,0.0013560397,0.0011054277,0.00097506205,0.00095783174,0.0012264401,0.99932165,0.99944714,0.00048809123,0.99938658,0.99952099,142.43877,144.34586,11.766077,140.58543,150.41405,142.34252,144.29536,11.763849,140.50847,150.33364,103.56377,110.93815,34.5313,76.566101,118.50843,18.364624,15.524431,8.4189562,10.915998,26.746756,0.17406832,0.16752237,0.043718722,0.1374344,0.19099135,0.086038133,0.082973458,0.019202936,0.070690868,0.10319774,0,,0,22.5,23.428571,0.00067835749,max_atoms=8;no_positive_correlation=6
14,25,all,association,all,12,0.0021439145,0.0020688772,0.0014134928,0.0011168569,0.0025517941,0.99892724,0.998965,0.00070768226,0.99872327,0.9994414,132.01745,133.66202,9.3730037,127.19213,135.3692,131.87625,133.50979,9.3736727,126.94334,135.19963,118.56554,127.08187,41.171478,86.028945,147.0304,16.699656,16.124041,7.5100096,12.268589,19.310665,0.1398155,0.14267431,0.027714688,0.12302602,0.15375164,0.07151789,0.06964308,0.012092843,0.062907612,0.081547394,0.16666667,0.054222402,0,24.083333,24.666667,0.0010727598,max_atoms=11;no_positive_correlation=1
14,25,all,counting,all,10,0.0017572165,0.0015159547,0.0008295917,0.0012806356,0.0022132993,0.99912093,0.99924174,0.00041518817,0.99889275,0.99935947,142.79155,142.95644,11.328951,137.99163,151.36376,142.66371,142.89469,11.287146,137.88434,151.2101,121.08121,116.89568,42.232524,103.26715,153.61204,18.932466,18.364478,8.3717961,12.50807,22.760752,0.15759506,0.14175127,0.043129468,0.12760346,0.18297418,0.079275612,0.071610504,0.021496291,0.063688222,0.086221634,0,,0,23.8,24.2,0.0008790736,max_atoms=8;no_positive_correlation=2
14,25,all,factual,all,16,0.0023267455,0.0020495653,0.001349124,0.0013513863,0.0034342408,0.99883574,0.99897468,0.00067539486,0.99828137,0.99932407,133.62353,137.81873,8.8649629,128.32344,139.6842,133.467,137.72423,8.8415514,128.20962,139.50727,116.08201,110.54168,43.101745,93.475727,152.91939,19.888562,16.682548,9.6103742,13.286014,27.519075,0.1699859,0.16909483,0.041660693,0.1445924,0.18821258,0.082483573,0.085002883,0.017810399,0.066353815,0.094678784,0.1875,0.10913825,0.0625,23.3125,24,0.0011642658,max_atoms=13;no_positive_correlation=3
14,25,all,multihop,all,12,0.0016398033,0.0012718141,0.0010601452,0.0010507107,0.0019587427,0.99917964,0.9993639,0.00053065099,0.99902008,0.99947451,139.50028,141.55908,9.3915406,135.98692,145.31657,139.38444,141.48437,9.3624213,135.90371,145.11297,100.91953,97.170244,36.400773,74.993225,111.60795,18.748271,12.265845,14.066577,10.630187,17.308126,0.17756396,0.13904959,0.086145462,0.12109281,0.20536954,0.091780322,0.076285124,0.037787862,0.067878977,0.10234596,0.083333333,0.10250777,0,22.666667,23.75,0.00082036285,max_atoms=8;no_positive_correlation=4
14,25,all,syntactic,all,12,0.0014268756,0.00089737773,0.0011570973,0.00074322522,0.0014885962,0.99928615,0.99955121,0.00057918472,0.99925537,0.99962835,132.54666,135.9122,11.083196,125.43877,141.3568,132.45509,135.85723,11.11366,125.3896,141.29657,93.060047,94.444984,28.040907,76.982121,107.93082,13.087806,13.885837,3.4331204,10.278204,15.455253,0.14553841,0.12964715,0.038849007,0.12269513,0.16085981,0.074464462,0.070880863,0.014254338,0.066688163,0.077691942,0,,0,23.666667,24.25,0.00071384187,max_atoms=10;no_positive_correlation=2
14,25,chat,all,-2,8,0.0012429357,0.0012314022,5.8620503e-05,0.0012075156,0.0012709051,0.99937834,0.99938411,2.93296e-05,0.99936435,0.99939606,116.54566,116.4475,0.78916245,116.06808,117.0459,116.47319,116.37582,0.7865899,115.99774,116.96958,69.202306,69.019255,3.9181749,66.595499,72.829782,8.9223305,8.5931463,1.1062341,8.1858647,9.4107494,0.12871753,0.12678525,0.011274805,0.11952538,0.13126005,0.071366993,0.070964195,0.005028467,0.068449437,0.071923299,0,,0,23.625,24.375,0.00062165853,max_atoms=6;no_positive_correlation=2
14,25,chat,all,-1,8,0.00044693798,0.00041663647,9.2186435e-05,0.00040501356,0.00043837726,0.9997765,0.99979162,4.6118269e-05,0.9997808,0.99979746,142.04888,142.30609,1.6761924,140.64309,142.95242,142.0171,142.27721,1.672189,140.61503,142.92242,49.992581,50.305912,3.2532592,48.769438,52.544827,9.5182322,9.4775867,1.9203667,8.1558619,11.185999,0.18961122,0.18257914,0.032699338,0.1661232,0.21321103,0.10465035,0.1066665,0.012940361,0.099110539,0.11446988,0,,0,18.625,18.75,0.00022349318,no_positive_correlation=8
14,25,plain,all,-2,30,0.0021116892,0.0021238327,0.0011520096,0.0010789186,0.0029230565,0.99894344,0.99893752,0.00057669112,0.99853739,0.99946038,139.95234,139.69849,9.0207504,135.05793,146.39498,139.80375,139.63292,9.0008323,134.91104,146.1587,123.79054,117.64214,32.606052,102.51833,154.60591,21.114676,18.636897,9.3558937,14.318274,26.568848,0.17023316,0.16108964,0.060128355,0.13174287,0.18119894,0.083573708,0.072661665,0.027249099,0.066794381,0.093173482,0.033333333,0.0024096937,0,24,24.666667,0.0010565603,max_atoms=25;no_positive_correlation=5
14,25,plain,all,-1,30,0.0019814034,0.0013642907,0.0012586013,0.0011086315,0.002488479,0.99900862,0.99931762,0.00063012414,0.99875496,0.99944556,138.04936,137.67396,9.7112643,134.40162,144.05486,137.9153,137.5406,9.742126,134.28155,143.85032,120.04277,109.55691,30.590012,100.23914,144.38975,18.870348,14.699363,8.5642486,13.983364,24.374306,0.15446904,0.1372981,0.044607663,0.12510421,0.17657471,0.075160975,0.068243524,0.015917091,0.063331646,0.085819689,0.16666667,0.10719153,0.033333333,23.766667,24.7,0.00099138485,max_atoms=27;no_positive_correlation=3
21,10,all,all,all,76,2.2707017e-05,2.1219254e-05,8.6774452e-06,1.6674399e-05,2.7343631e-05,0.99998865,0.99998936,4.3448523e-06,0.99998632,0.99999169,92.689026,94.793015,9.0448863,86.029989,99.53034,92.687986,94.792397,9.0448922,86.028912,99.529081,0.14243356,0.13772906,0.026290981,0.12098182,0.16304808,0.029640985,0.026629871,0.012783957,0.021551127,0.031460558,0.20474487,0.18412262,0.062715026,0.16463693,0.22126818,0.12675764,0.11914948,0.025903734,0.11302379,0.13071226,0.026315789,0.14597055,0.013157895,9.9605263,10,1.1354694e-05,max_atoms=76
21,10,chat,all,all,16,2.8431416e-05,2.7388334e-05,8.7951361e-06,2.078712e-05,3.6939979e-05,0.99998578,0.99998632,4.4054227e-06,0.99998151,0.99998958,85.491302,86.027454,1.0580179,85.268011,86.161678,85.490086,86.026199,1.0578877,85.267067,86.160244,0.14439037,0.14478807,0.033289308,0.11493926,0.17460408,0.030405852,0.030463195,0.006683184,0.024320836,0.037280177,0.21293418,0.20690365,0.029808038,0.18995171,0.22979972,0.13360206,0.13186976,0.010896585,0.12677561,0.13935534,0,,0,9.9375,10,1.4218339e-05,max_atoms=16
21,10,plain,all,all,60,2.1180511e-05,2.0354986e-05,8.0495549e-06,1.4960766e-05,2.425909e-05,0.99998941,0.99998984,4.0297977e-06,0.99998789,0.99999253,94.608418,97.473389,9.2690454,90.762144,100.15917,94.607426,97.47274,9.2690092,90.761322,100.15831,0.14191174,0.13772906,0.024405092,0.1246875,0.15561341,0.02943702,0.025652988,0.01400689,0.020481349,0.030236297,0.20256105,0.17808374,0.06892653,0.16158343,0.21389514,0.12493245,0.11659317,0.028402318,0.11233615,0.12404775,0.033333333,0.14597055,0.016666667,9.9666667,10,1.0591056e-05,max_atoms=60
